election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2/18/08,General Election,Contested,PP-166,Sheikhupura-V,Punjab,Provincial,112990,61790,0.546862554,3285,0.053163942,58505,2005,0.034270575,15407,0.263345013,Pakistan Muslim League (Qaid-e-Azam),Munawar Hussain Munj,13402,0.229074438,Independents,Khalid Mehmood Virk.,8562,0.146346466,Pakistan Muslim League (Nawaz),Afzal Sultan Dogar,21134,0.361234083,5.401324859,0.638859872,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-166,Sheikhupura-V,Punjab,Provincial,141368,86180,0.609614623,3625,0.042063124,82555,10199,0.123541881,22709,0.275077221,Pakistan Muslim League (Nawaz),Faizan Khalid Virk,12510,0.15153534,Independents,Malik Ishtiaq Ahmad Dogar,10577,0.128120647,Independents,Mumtaz Mehmood Khan,36759,0.445266792,6.599737303,0.845483613,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-167,Sheikhupura-Vi,Punjab,Provincial,148962,59414,0.398853399,1562,0.0262901,57852,8159,0.141032289,22597,0.390600152,Pakistan Muslim League (Nawaz),Ch. Ghulam Nabi,14438,0.249567863,Pakistan Peoples Party Parliamentarians,Ch.altaf Hussain Virk,11554,0.199716518,Pakistan Muslim League (Qaid-e-Azam),Mian Khalid Mehmood,9263,0.160115467,3.622830998,0.800249342,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-167,Sheikhupura-Vi,Punjab,Provincial,194921,104554,0.536391666,2631,0.02516403,101923,21952,0.215378276,41573,0.407886346,Pakistan Muslim League (Nawaz),Muhammad Arif Khan Sindhila,19621,0.19250807,Pakistan Tehreek-e-Insaf,Haji Muhammad Shafique,11963,0.117372919,Independents,Mian Khalid Mehmood,28766,0.282232666,4.357556595,0.609703889,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-168,Sheikhupura-Cum -Nankana Sahib-I,Punjab,Provincial,115144,59832,0.519627597,1917,0.032039711,57915,7535,0.130104463,25064,0.432772166,Pakistan Muslim League (Nawaz),Rana Tanveer Ahmad Nasir,17529,0.302667703,Pakistan Muslim League (Qaid-e-Azam),Abid Hussain Chatha,11733,0.202590003,Pakistan Peoples Party Parliamentarians,Dr. Zafarullah Malik,3589,0.061970129,3.089423333,0.669347938,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-168,Sheikhupura-Cum-Nankana Sahib-I,Punjab,Provincial,154586,92960,0.601348117,3489,0.037532272,89471,2812,0.031429178,24813,0.277330085,Independents,Ali Salman,22001,0.245900906,Pakistan Muslim League (Nawaz),Rana Tanvir Ahmad Nasir,13627,0.152306334,Independents,Chaudhry Fazal Mahmood Gujjar,29030,0.324462675,5.571925681,0.619380937,45,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-169,Sheikhupura-Cum-Nankana Sahib-Ii,Punjab,Provincial,0,62259,Inf,1342,0.021555117,60917,154,0.00252803,20943,0.343795656,Pakistan Peoples Party Parliamentarians,Muhammad Javed Bhatti,20789,0.341267626,Pakistan Muslim League (Nawaz),Ch. Sajjad Haider Gujjar.,12964,0.212814157,Pakistan Muslim League (Qaid-e-Azam),Rana Waheed Ahmad Khan,6221,0.10212256,3.448971772,0.623599019,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-169,Sheikhupura-Cum-Nankana Sahib-Ii,Punjab,Provincial,139298,82941,0.595421327,2789,0.033626313,80152,11589,0.144587783,26000,0.324383671,Pakistan Muslim League (Nawaz),Sajjad Haider Gujjar,14411,0.179795888,Independents,Rana Waheed Ahmad,11711,0.146109891,Independents,Chaudhry Muhammad Mazhar Ali,28030,0.34971055,5.49490642,0.81264312,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-17,Attock-Iii,Punjab,Provincial,186301,110664,0.594006473,3057,0.02762416,107607,718,0.006672428,41409,0.384816973,Pakistan Muslim League (Qaid-e-Azam),Sher Ali Khan,40691,0.378144544,Pakistan Peoples Party Parliamentarians,Haji Ishtaq Ahmed  Khan,24305,0.225868206,Pakistan Muslim League (Nawaz),Sardar Muhammad Ali,1202,0.011170277,2.922290176,0.59730653,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-17,Attock-Iii,Punjab,Provincial,218325,139660,0.639688538,4468,0.031991981,135192,1275,0.009431031,40897,0.302510504,Pakistan Muslim League (Nawaz),Muhammad Shawez Khan,39622,0.293079472,Independents,Malik Jamshaid Iltaf,24282,0.17961122,Pakistan Peoples Party Parliamentarians,Mohammad Riaz Khan,30391,0.224798805,4.178403115,0.612841351,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-170,Nankana Sahib-I,Punjab,Provincial,128802,71269,0.553322153,4449,0.062425458,66820,9384,0.140436995,25890,0.387458845,Pakistan Muslim League (Nawaz),Tariq Mehmood Bajwa,16506,0.24702185,Pakistan Peoples Party Parliamentarians,Asif Jillani,15998,0.239419336,Pakistan Muslim League (Qaid-e-Azam),Malik Muhammad Azam,8426,0.12609997,3.612574193,0.969223313,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-171,Nankana Sahuib.ii,Punjab,Provincial,131319,54357,0.413930962,398,0.007321964,53959,13021,0.241312849,22715,0.420967772,Pakistan Muslim League (Nawaz),Rana Muhammad Arshad,9694,0.179654923,Pakistan Muslim League (Qaid-e-Azam),Sardar Iftikhar Ahmed Dogar,9093,0.168516837,Independents,Muhammad Ahsan Raza Waga,12457,0.230860468,3.863469602,0.938002888,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-171,Nankana Sahib-Ii,Punjab,Provincial,165494,100140,0.605097466,3167,0.031625724,96973,9040,0.093221825,37342,0.385076258,Pakistan Muslim League (Nawaz),Rana Muhammad Arshad,28302,0.291854434,Pakistan Tehreek-e-Insaf,Ifitkhar Ahmed,6375,0.065739948,Independents,Rai Azeem Saeed,24954,0.25732936,4.042944168,0.225249099,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-172,Nankana Sahib-Iii,Punjab,Provincial,122109,66350,0.543366992,3103,0.046767144,63247,6427,0.101617468,24308,0.384334435,Pakistan Peoples Party Parliamentarians,Shah Jehan Ahmad Bhatti,17881,0.282716967,Pakistan Muslim League (Qaid-e-Azam),Malik Zulqarnain Dogar,13658,0.215947001,Pakistan Muslim League (Nawaz),Ch.tahir Miraj Gujjar,7400,0.117001597,3.482761845,0.763827526,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-172,Nankana Sahib-Iii,Punjab,Provincial,149601,91108,0.609006624,3521,0.038646442,87587,5822,0.066471052,29032,0.331464715,Pakistan Muslim League (Nawaz),Malik Zulqarnain Dogar,23210,0.264993663,Independents,Shahzad Khalid Khan,10093,0.115233996,Independents,Shahbaz Sharif Chaudhary,25252,0.288307626,4.687476526,0.434855666,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-173,Nankana Sahib-Iv,Punjab,Provincial,110973,63678,0.573815252,2545,0.039966707,61133,10049,0.164379304,27313,0.446779972,Pakistan Peoples Party Parliamentarians,Syed Abrar Hussain Shah,17264,0.282400667,Pakistan Muslim League (Qaid-e-Azam),Javed Manzoor Gill,16032,0.262247886,Pakistan Muslim League (Nawaz),Mehr Rang Elahi,524,0.008571475,2.872219135,0.928637627,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-173,Nankana Sahib-Iv,Punjab,Provincial,138635,84569,0.610011902,2757,0.032600598,81812,8415,0.102857771,30819,0.376705129,Pakistan Muslim League (Nawaz),Muhammad Kashif,22404,0.273847357,Pakistan Peoples Party Parliamentarians,Syed Abrar Hussain Shah,9354,0.114335305,Independents,Rana Muhammad Zulqarnain Khan,19235,0.235112208,4.088170012,0.41751473,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-174,Nankana Sahib-V,Punjab,Provincial,111499,63696,0.571269697,2766,0.043425019,60930,6449,0.10584277,23256,0.3816839,Pakistan Peoples Party Parliamentarians,Rai Muhammad Aslam Khan,16807,0.275841129,Pakistan Muslim League (Qaid-e-Azam),Agha Ali Haidar,11501,0.188757591,Independents,Rana Jamil Hassan Khan Alias Good Khan,9366,0.153717381,3.731154411,0.684298209,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-174,Nankana Sahib-V,Punjab,Provincial,137506,84222,0.612496909,4161,0.049405144,80061,8291,0.103558537,27390,0.342114138,Pakistan Muslim League (Nawaz),Jamil Hassan Khan,19099,0.238555601,Independents,Agha Ali Haider,16840,0.210339616,Independents,Rai Muhammad Aslam Khan,16732,0.208990645,4.364477014,0.881721556,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-175,Kasur-I,Punjab,Provincial,119471,70000,0.585916247,2335,0.033357143,67665,4152,0.061361117,20032,0.296046701,Pakistan Muslim League (Nawaz),Muhammad Yaqoob Nadeem  Sethi,15880,0.234685583,Independents,Masood Ahmad Bhatti,15605,0.230621444,Pakistan Muslim League (Qaid-e-Azam),Ch. Muhammad Ilyas Khan,16148,0.238646272,4.327333059,0.98268262,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-175,Kasur-I,Punjab,Provincial,149494,99432,0.665123684,2852,0.028682919,96580,4609,0.047722096,33758,0.349534065,Pakistan Muslim League (Nawaz),Muhammad Yaqub Nadeem Sethai,29149,0.301811969,Independents,Muhammad Ilyas Khan,27881,0.288682957,Pakistan Tehreek-e-Insaf,Masood Ahmed,5792,0.059971008,3.364030363,0.956499365,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-176,Kasur-Ii,Punjab,Provincial,113012,64995,0.575115917,2364,0.036372029,62631,4242,0.067730038,16677,0.26627389,Pakistan Peoples Party Parliamentarians,Malik Akhtar Hussain Naul,12435,0.198543852,Independents,Sardar Asad Ullah Khan,12096,0.193131197,Independents,Amjad Ali Tufail,21423,0.342051061,5.307043095,0.972738239,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-176,Kasur-Ii-Cum-Lahore,Punjab,Provincial,133061,88432,0.66459744,3495,0.039521893,84937,10259,0.12078364,23899,0.281373253,Pakistan Muslim League (Nawaz),Mohammad Anis Qureshi,13640,0.160589613,Independents,Asad Ullah Khan,12045,0.141810989,Independents,Amjad Ali Tufail,35353,0.416226144,6.393936918,0.883064516,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-177,Kasur-Iii,Punjab,Provincial,130176,59555,0.457496005,1832,0.030761481,57723,20965,0.363200111,30677,0.531451934,Pakistan Muslim League (Nawaz),Haji Muhammad Naeem Safdar Ansari,9712,0.168251823,Pakistan Peoples Party Parliamentarians,Syed Muzzafar Hassan Kazmi,8698,0.150685169,Independents,Choudhary Muhammad Ashfaq Kamboh,8636,0.149611074,2.832663072,0.895593081,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-177,Kasur-Iii,Punjab,Provincial,155042,94996,0.612711394,1940,0.020421913,93056,50052,0.53786967,61520,0.66110729,Pakistan Muslim League (Nawaz),Muhammad Naeem Safdar Ansari,11468,0.12323762,Pakistan Tehreek-e-Insaf,Syed Muzaffar Hassan,10429,0.112072301,Pakistan Peoples Party Parliamentarians,Muhammad Ashfaq,9639,0.103582789,2.143917408,0.90940007,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-178,Kasur-Iv,Punjab,Provincial,109297,61876,0.566127158,2502,0.04043571,59374,6524,0.109879745,25940,0.436891569,Pakistan Peoples Party Parliamentarians,Ahmad Ali Tolu,19416,0.327011823,Pakistan Muslim League (Qaid-e-Azam),Malik Ahmad Saeed Khan Advocate,12720,0.214235187,Pakistan Muslim League (Nawaz),Engineer Ch. Mubashar Nawaz,1298,0.021861421,2.908134017,0.65512979,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-178,Kasur-Iv,Punjab,Provincial,146464,93234,0.636565982,3962,0.042495227,89272,16520,0.185052424,34335,0.384611076,Pakistan Muslim League (Nawaz),Malik Ahmad Saeed Khan,17815,0.199558652,Independents,Shahid Masood Ali,10560,0.118290169,Pakistan Tehreek-e-Insaf,Sardar Fakhir Ali Advocate,26562,0.297540102,4.491167785,0.592758911,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-179,Kasur-V,Punjab,Provincial,117614,68378,0.581376367,2508,0.036678464,65870,11325,0.171929558,31217,0.473918324,Pakistan Peoples Party Parliamentarians,Sardar Muhammad Hussain Dogar,19892,0.301988766,Pakistan Muslim League (Qaid-e-Azam),Milk Muhammad Ahmad Khan Advocate,7705,0.116972825,Pakistan Muslim League (Nawaz),Ch.mukhtar Ahmad Dholan,7056,0.107120085,2.958054244,0.387341645,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-179,Kasur-V,Punjab,Provincial,145996,94219,0.645353297,3047,0.032339549,91172,27335,0.299817927,45012,0.493704207,Pakistan Muslim League (Nawaz),Malak Muhammad Ahmad Khan,17677,0.193886281,Pakistan Peoples Party Parliamentarians,Malik Khurram Saleem,12242,0.134273681,Pakistan Tehreek-e-Insaf,Sardar Muhammad Hussain Dogar,16241,0.178135831,3.175060343,0.692538327,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-18,Attock-Iv,Punjab,Provincial,197730,122065,0.617331715,3836,0.03142588,118229,7890,0.066734896,56682,0.479425522,Pakistan Peoples Party Parliamentarians,Malik Khurram Ali Khan,48792,0.412690626,Pakistan Muslim League (Qaid-e-Azam),Lt. Col. (R) Malik Muhammad Anwar,12755,0.107883853,Pakistan Muslim League (Nawaz),Asif Ali Malik,0,0,2.42835556,0.261415806,157,Delimitation 2002-2013
6/26/08,By-Election,Contested,PP-18,Attock-Iv,Punjab,Provincial,197730,123939,0.626809285,3836,0.03095071,120103,8215,0.068399624,48485,0.403695162,Pakistan Muslim League (Nawaz),Major (R) Malik Muhammad Azam Khan Gheba,40270,0.335295538,Independents,Amanat Khan Rawal,25604,0.213183684,Pakistan Peoples Party Parliamentarians,Malik Muhammad Sameen Khan,5744,0.047825616,3.106812902,0.635808294,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-18,Attock-Iv,Punjab,Provincial,221636,147689,0.666358353,4341,0.029392846,143348,12993,0.090639562,59126,0.412464771,Pakistan Muslim League (Nawaz),Sher Ali Khan,46133,0.321825209,Pakistan Tehreek-e-Insaf,Malik Muhammad Anwar,30466,0.212531741,Independents,Malik Amanat Khan,7623,0.053178279,3.120986756,0.660394945,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-180,Kasur-Vi,Punjab,Provincial,112832,58432,0.517867272,1848,0.031626506,56584,2537,0.044835996,18228,0.322140534,Pakistan Muslim League (Nawaz),Ahsan Raza Khan,15691,0.277304538,Independents,Sardar Hassan Akhtar Mokal,13399,0.236798388,Pakistan Muslim League (Qaid-e-Azam),Muhammad Javed Iqbal,9266,0.163756539,3.85290599,0.853929004,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-180,Kasur-Vi,Punjab,Provincial,145605,94415,0.648432403,3287,0.034814383,91128,5074,0.055679923,31840,0.349398648,Pakistan Muslim League (Qaid-e-Azam),Waqas Hassan Mokal,26766,0.293718725,Pakistan Muslim League (Nawaz),Ahsan Raza Khan,17102,0.18767009,Pakistan Tehreek-e-Insaf,Muhammad Javaid Iqbal,15420,0.169212536,3.903655418,0.63894493,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-181,Kasur-Vii,Punjab,Provincial,117608,62401,0.530584654,2695,0.04318841,59706,2874,0.048135866,20401,0.341690952,Pakistan Muslim League (Qaid-e-Azam),Sheikh Alaud Din,17527,0.293555087,Pakistan Peoples Party Parliamentarians,Kanwar Mumtaz Hussain,11106,0.186011456,Pakistan Muslim League (Nawaz),Mohsan Ali Jahangir Majra,10672,0.178742505,3.777830443,0.633650939,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-181,Kasur-Vii,Punjab,Provincial,146150,91714,0.627533356,6968,0.075975315,84746,29563,0.348842423,47067,0.555389045,Pakistan Muslim League (Nawaz),Sheikh Alaudin,17504,0.206546622,Pakistan Muslim League (Qaid-e-Azam),Zahid Qayyum Khan,11230,0.132513629,Pakistan Tehreek-e-Insaf,Rana Aqeel Aslam,8945,0.105550704,2.667094436,0.641567642,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-182,Kasur-Viii,Punjab,Provincial,133646,69394,0.519237388,2586,0.03726547,66808,683,0.010223327,22628,0.338701952,Pakistan Peoples Party Parliamentarians,Amjad Ali Mayo,21945,0.328478625,Pakistan Muslim League (Qaid-e-Azam),Major(R) Peer Ijaz Ahmad,19836,0.29691055,Pakistan Muslim League (Nawaz),Mehmood Anwar Chaudhry,2399,0.035908873,3.211706887,0.903896104,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-182,Kasur-Viii,Punjab,Provincial,163427,98288,0.60141837,412,0.004191763,97876,13076,0.133597613,32553,0.332594303,Pakistan Muslim League (Nawaz),Mehmood Anwar,19477,0.19899669,Independents,Malik Mukhtar Ahmed,17365,0.177418366,Independents,Rana Mumtaz,28481,0.290990641,4.905576209,0.891564409,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-183,Kasur-Ix,Punjab,Provincial,114043,63679,0.558377103,2111,0.033150646,61568,7632,0.123960499,27144,0.440878378,Pakistan Muslim League (Qaid-e-Azam),Sardar Muhammad Asif  Nakai,19512,0.316917879,Pakistan Muslim League (Nawaz),Rana Muhammad Hayat Khan,14659,0.238094465,Pakistan Peoples Party Parliamentarians,Malik Ashiq Hussain Awan,253,0.004109278,2.84489595,0.751281263,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-183,Kasur-Ix,Punjab,Provincial,133427,88069,0.660053812,3723,0.042273672,84346,811,0.009615157,35160,0.416854386,Pakistan Muslim League (Qaid-e-Azam),Sardar Muhammad Asif Nakai,34349,0.407239229,Pakistan Muslim League (Nawaz),Chaudhary Muhammad Ibrahim Khan,3979,0.047174733,Pakistan Tehreek-e-Insaf,Malik Ashiq Hussain,10858,0.128731653,2.900050362,0.115840345,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-184,Kasur-X,Punjab,Provincial,111416,60162,0.539976305,1986,0.033010871,58176,4605,0.079156353,27689,0.475952283,Pakistan Muslim League (Nawaz),Rana Muhammad Iqbal  Khan,23084,0.39679593,Pakistan Muslim League (Qaid-e-Azam),Rana Sarfraz Ahmed Khan,6891,0.118450908,Pakistan Peoples Party Parliamentarians,Humayun Majeed,512,0.00880088,2.512356224,0.298518454,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-184,Kasur-X,Punjab,Provincial,144909,91492,0.631375553,3275,0.035795479,88217,16574,0.18787762,41772,0.473514175,Pakistan Muslim League (Nawaz),Rana Muhammad Iqbal Khan,25198,0.285636555,Pakistan Tehreek-e-Insaf,Rana Muhammad Aslam Khan,19462,0.220615074,Pakistan Muslim League (Qaid-e-Azam),Muhammad Mumtaz Khalid,1785,0.020234195,2.81942415,0.772362886,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-185,Okara-I,Punjab,Provincial,164215,77674,0.473001857,3947,0.050814945,73727,1340,0.01817516,20009,0.271393112,Independents,Rai Farooq Umer  Khan Kharral,18669,0.253217953,Independents,Malik Sajid Abbas Bhatti,17750,0.240753048,Pakistan Muslim League (Qaid-e-Azam),Mehmood-Ur-Rehman Lashari,17299,0.234635886,4.122535565,0.95077401,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-185,Okara-I,Punjab,Provincial,156085,96672,0.619354839,4574,0.047314631,92098,2161,0.023464136,26886,0.291928163,Pakistan Muslim League (Nawaz),Sameena Noor,24725,0.268464027,Independents,Malik Muhammad Akram Bhatti,11006,0.119503138,Pakistan Peoples Party Parliamentarians,Muhammad Arif Lashari,29481,0.320104671,5.189279222,0.445136502,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-186,Okara-Ii,Punjab,Provincial,176667,83164,0.470738734,2487,0.029904766,80677,15683,0.194392454,38918,0.482392751,Pakistan Peoples Party Parliamentarians,Javed Allowdin Sajid,23235,0.288000297,Pakistan Muslim League (Qaid-e-Azam),Dr. Azhar Mahmood Chaudhary,18180,0.225343035,Pakistan Muslim League (Nawaz),Ijaz Ali Rao,344,0.004263917,2.729013716,0.782440284,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-186,Okara-Ii,Punjab,Provincial,177214,110525,0.623680973,4505,0.040760009,106020,22109,0.208536125,38178,0.360101868,Pakistan Muslim League (Nawaz),Javaid Alla-Ud-Din Sajid,16069,0.151565742,Pakistan Peoples Party Parliamentarians,Rao Muhammad Qaisar Khan,14812,0.139709489,Independents,Mehr Muhammad Iqbal,36961,0.348622901,5.239235386,0.921774846,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-187,Okara-Iii,Punjab,Provincial,169194,76058,0.449531307,4332,0.056956533,71726,5726,0.079831581,30233,0.421506845,Pakistan Muslim League (Qaid-e-Azam),Syed Raza Ali Gillani,24507,0.341675264,Independents,Mian Manzur Ahmad Khan Wattoo,9296,0.129604328,Pakistan Peoples Party Parliamentarians,Muhammad Sabtain Khan,7690,0.107213563,3.124312923,0.379320194,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-187,Okara-Iii,Punjab,Provincial,151054,92224,0.610536629,3143,0.034080066,89081,42960,0.482257721,60717,0.681593157,Pakistan Muslim League (Nawaz),Syed Raza Ali Gillani,17757,0.199335436,Pakistan Peoples Party Parliamentarians,Jahan Aara Wattoo,4916,0.05518573,Pakistan Tehreek-e-Insaf,Sardar Faisal Shafaat Baigoka,5691,0.063885677,1.967360363,0.276848567,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-188,Okara-Iv,Punjab,Provincial,164793,79844,0.484510871,3952,0.049496518,75892,13004,0.171348759,29252,0.385442471,Independents,Robina Shaheen Wattoo,16248,0.214093712,Independents,Ch. Iftikhar Hussain Chachar,15904,0.209560955,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Fayyaz Khan Wattoo,14488,0.190902862,3.902756504,0.978828163,45,Delimitation 2002-2013
